dt = 0.005000
Temps;Energie
0.000000;5601.470947
0.010000;5180.528644
0.020000;5274.586165
0.030000;5284.483522
0.040000;5285.421996
0.050000;5285.474132
0.060000;5285.453150
0.070000;5285.436835
0.080000;5285.427849
0.090000;5285.423132
0.100000;5285.420630
0.110000;5285.419268
0.120000;5285.418503
0.130000;5285.418061
0.140000;5285.417797
0.150000;5285.417636
0.160000;5285.417535
0.170000;5285.417470
0.180000;5285.417427
0.190000;5285.417399
0.200000;5285.417380
0.210000;5285.417367
0.220000;5285.417357
0.230000;5285.417351
0.240000;5285.417346
0.250000;5285.417343
0.260000;5285.417340
0.270000;5285.417338
0.280000;5285.417337
0.290000;5285.417336
0.300000;5285.417335
0.310000;5285.417334
0.320000;5285.417334
0.330000;5285.417334
0.340000;5285.417333
0.350000;5285.417333
0.360000;5285.417333
0.370000;5285.417333
0.380000;5285.417333
0.390000;5285.417333
0.400000;5285.417332
0.410000;5285.417332
0.420000;5285.417332
0.430000;5285.417332
0.440000;5285.417332
0.450000;5285.417332
0.460000;5285.417332
0.470000;5285.417332
0.480000;5285.417332
0.490000;5285.417332
