dt = 0.002000
Temps;Energie
0.000000;5601.470947
0.010000;5520.408352
0.020000;5538.679679
0.030000;5540.247128
0.040000;5540.385584
0.050000;5540.394633
0.060000;5540.392007
0.070000;5540.389686
0.080000;5540.388342
0.090000;5540.387610
0.100000;5540.387211
0.110000;5540.386988
0.120000;5540.386860
0.130000;5540.386784
0.140000;5540.386738
0.150000;5540.386710
0.160000;5540.386691
0.170000;5540.386680
0.180000;5540.386672
0.190000;5540.386667
0.200000;5540.386663
0.210000;5540.386660
0.220000;5540.386659
0.230000;5540.386657
0.240000;5540.386656
0.250000;5540.386656
0.260000;5540.386655
0.270000;5540.386655
0.280000;5540.386655
0.290000;5540.386654
0.300000;5540.386654
0.310000;5540.386654
0.320000;5540.386654
0.330000;5540.386654
0.340000;5540.386654
0.350000;5540.386654
0.360000;5540.386654
0.370000;5540.386654
0.380000;5540.386654
0.390000;5540.386654
0.400000;5540.386654
0.410000;5540.386654
0.420000;5540.386654
0.430000;5540.386654
0.440000;5540.386654
0.450000;5540.386654
0.460000;5540.386654
0.470000;5540.386654
0.480000;5540.386654
0.490000;5540.386654
