dt = 0.000500
Temps;Energie
0.000000;5601.470947
0.010000;5596.529668
0.020000;5597.688726
0.030000;5597.788176
0.040000;5597.796770
0.050000;5597.797322
0.060000;5597.797158
0.070000;5597.797014
0.080000;5597.796931
0.090000;5597.796885
0.100000;5597.796861
0.110000;5597.796847
0.120000;5597.796839
0.130000;5597.796834
0.140000;5597.796831
0.150000;5597.796830
0.160000;5597.796828
0.170000;5597.796828
0.180000;5597.796827
0.190000;5597.796827
0.200000;5597.796827
0.210000;5597.796826
0.220000;5597.796826
0.230000;5597.796826
0.240000;5597.796826
0.250000;5597.796826
0.260000;5597.796826
0.270000;5597.796826
0.280000;5597.796826
0.290000;5597.796826
0.300000;5597.796826
0.310000;5597.796826
0.320000;5597.796826
0.330000;5597.796826
0.340000;5597.796826
0.350000;5597.796826
0.360000;5597.796826
0.370000;5597.796826
0.380000;5597.796826
0.390000;5597.796826
0.400000;5597.796826
0.410000;5597.796826
0.420000;5597.796826
0.430000;5597.796826
0.440000;5597.796826
0.450000;5597.796826
0.460000;5597.796826
0.470000;5597.796826
0.480000;5597.796826
0.490000;5597.796826
