dt = 0.000200
Temps;Energie
0.000000;5601.470947
0.010000;5600.681303
0.020000;5600.866893
0.030000;5600.882819
0.040000;5600.884194
0.050000;5600.884282
0.060000;5600.884256
0.070000;5600.884233
0.080000;5600.884219
0.090000;5600.884212
0.100000;5600.884208
0.110000;5600.884206
0.120000;5600.884205
0.130000;5600.884204
0.140000;5600.884204
0.150000;5600.884203
0.160000;5600.884203
0.170000;5600.884203
0.180000;5600.884203
0.190000;5600.884203
0.200000;5600.884203
0.210000;5600.884203
0.220000;5600.884203
0.230000;5600.884203
0.240000;5600.884203
0.250000;5600.884203
0.260000;5600.884203
0.270000;5600.884203
0.280000;5600.884203
0.290000;5600.884203
0.300000;5600.884203
0.310000;5600.884203
0.320000;5600.884203
0.330000;5600.884203
0.340000;5600.884203
0.350000;5600.884203
0.360000;5600.884203
0.370000;5600.884203
0.380000;5600.884203
0.390000;5600.884203
0.400000;5600.884203
0.410000;5600.884203
0.420000;5600.884203
0.430000;5600.884203
0.440000;5600.884203
0.450000;5600.884203
0.460000;5600.884203
0.470000;5600.884203
0.480000;5600.884203
0.490000;5600.884203
0.500000;5600.884203
