dt = 0.000010
Temps;Energie
11.200000;5.018732
11.300000;5.018567
11.400000;5.018444
11.500000;5.018306
11.600000;5.018161
11.700000;5.019337
11.800000;5.018225
11.900000;5.018719
12.000000;5.018575
12.100000;5.018465
12.200000;5.018367
12.300000;5.018329
12.400000;5.018509
12.500000;5.018728
12.600000;5.018401
12.700000;5.018618
12.800000;5.018503
12.900000;5.018405
13.000000;5.018425
13.100000;5.018430
13.200000;5.018279
13.300000;5.019007
13.400000;5.018259
13.500000;5.018530
13.600000;5.018544
13.700000;5.018397
13.800000;5.018410
13.900000;5.018382
14.000000;5.018748
14.100000;5.018362
14.200000;5.018487
14.300000;5.018415
14.400000;5.018335
14.500000;5.018569
14.600000;5.018423
14.700000;5.018362
14.800000;5.018563
14.900000;5.018503
15.000000;5.018916
15.100000;5.018495
15.200000;5.018545
15.300000;5.018433
15.400000;5.018369
15.500000;5.018547
15.600000;5.018100
15.700000;5.018498
15.800000;5.018622
15.900000;5.018494
16.000000;5.018561
16.100000;5.018513
16.200000;5.018470
16.300000;5.018470
16.400000;5.018409
16.500000;5.018437
16.600000;5.018557
16.700000;5.018397
16.800000;5.018470
16.900000;5.018456
17.000000;5.018493
17.100000;5.018482
17.200000;5.018446
17.300000;5.018427
17.400000;5.018434
17.500000;5.018474
17.600000;5.018381
17.700000;5.018456
17.800000;5.018474
17.900000;5.018451
18.000000;5.018410
18.100000;5.018426
18.200000;5.018646
18.300000;5.018300
18.400000;5.018533
18.500000;5.018493
18.600000;5.018438
18.700000;5.018537
18.800000;5.018499
18.900000;5.018472
19.000000;5.018446
19.100000;5.018415
19.200000;5.018428
19.300000;5.018524
19.400000;5.018395
19.500000;5.018378
19.600000;5.018469
19.700000;5.018532
19.800000;5.018486
19.900000;5.018475
20.000000;5.018482
20.100000;5.018486
20.200000;5.018392
20.300000;5.018409
20.400000;5.018500
20.500000;5.018094
20.600000;5.018515
20.700000;5.018403
20.800000;5.018448
20.900000;5.018486
21.000000;5.018502
21.100000;5.018496
21.200000;5.018448
21.300000;5.018258
21.400000;5.018621
21.500000;5.018006
21.600000;5.018607
21.700000;5.018496
21.800000;5.018598
21.900000;5.018395
22.000000;5.018423
22.100000;5.018471
22.200000;5.018539
22.300000;5.018456
22.400000;5.018541
22.500000;5.018493
22.600000;5.018504
22.700000;5.018444
22.800000;5.018432
22.900000;5.018340
23.000000;5.018464
23.100000;5.018512
23.200000;5.018482
23.300000;5.018191
23.400000;5.018461
23.500000;5.018437
23.600000;5.018540
23.700000;5.018545
23.800000;5.018476
23.900000;5.018506
24.000000;5.018485
24.100000;5.018366
24.200000;5.018527
24.300000;5.018322
24.400000;5.018505
24.500000;5.018584
24.600000;5.018475
24.700000;5.018483
24.800000;5.018497
24.900000;5.018427
25.000000;5.018406
25.100000;5.018426
25.200000;5.018578
25.300000;5.018321
25.400000;5.018479
25.500000;5.018825
25.600000;5.018347
25.700000;5.018551
25.800000;5.018451
25.900000;5.018584
26.000000;5.018437
26.100000;5.018412
26.200000;5.018587
26.300000;5.018313
26.400000;5.018510
26.500000;5.018337
26.600000;5.018510
26.700000;5.018451
26.800000;5.018408
26.900000;5.018385
27.000000;5.018431
27.100000;5.018548
27.200000;5.018393
27.300000;5.018843
27.400000;5.018383
27.500000;5.018540
27.600000;5.018458
27.700000;5.018466
27.800000;5.018506
27.900000;5.018523
28.000000;5.018405
28.100000;5.018479
28.200000;5.018444
28.300000;5.018400
28.400000;5.018407
28.500000;5.018518
28.600000;5.018460
28.700000;5.018433
28.800000;5.018468
28.900000;5.018347
29.000000;5.018594
29.100000;5.018450
29.200000;5.018535
29.300000;5.018440
29.400000;5.018469
29.500000;5.018420
29.600000;5.018494
29.700000;5.018572
29.800000;5.018411
29.900000;5.018637
30.000000;5.018328
30.100000;5.018468
30.200000;5.018565
30.300000;5.018352
30.400000;5.018438
30.500000;5.018460
30.600000;5.018442
30.700000;5.018593
30.800000;5.018164
30.900000;5.018585
31.000000;5.018522
31.100000;5.018522
31.200000;5.018431
31.300000;5.018633
31.400000;5.018357
31.500000;5.018488
31.600000;5.018434
31.700000;5.018417
31.800000;5.018512
31.900000;5.018365
32.000000;5.018497
32.100000;5.018447
32.200000;5.018561
32.300000;5.018344
32.400000;5.018386
32.500000;5.018511
32.600000;5.018546
32.700000;5.018474
32.800000;5.018451
32.900000;5.018470
33.000000;5.018491
33.100000;5.018407
33.200000;5.018474
33.300000;5.018462
33.400000;5.018458
33.500000;5.018404
33.600000;5.018422
33.700000;5.018523
33.800000;5.018445
33.900000;5.018474
34.000000;5.018382
34.100000;5.018544
34.200000;5.018515
34.300000;5.018469
34.400000;5.018480
34.500000;5.018426
34.600000;5.018571
34.700000;5.018360
34.800000;5.018408
34.900000;5.018442
35.000000;5.018519
35.100000;5.018449
35.200000;5.018552
35.300000;5.018427
35.400000;5.018367
35.500000;5.018623
35.600000;5.018519
35.700000;5.018415
35.800000;5.018524
35.900000;5.018429
36.000000;5.018526
36.100000;5.018379
36.200000;5.018451
36.300000;5.018384
36.400000;5.018451
36.500000;5.018439
36.600000;5.018547
36.700000;5.018344
36.800000;5.018542
36.900000;5.018477
37.000000;5.018432
37.100000;5.018411
37.200000;5.018188
37.300000;5.018561
37.400000;5.018437
37.500000;5.018513
37.600000;5.018558
37.700000;5.018395
37.800000;5.018557
37.900000;5.018360
38.000000;5.018396
38.100000;5.018585
38.200000;5.018357
38.300000;5.018507
