dt = 0.001000
Temps;Energie
72.400000;5.026531
72.500000;5.016312
72.600000;5.013454
72.700000;5.017955
72.800000;5.038878
72.900000;5.022269
73.000000;5.023909
73.100000;5.023514
73.200000;5.015312
73.300000;5.024459
73.400000;5.015696
73.500000;5.027975
73.600000;5.014609
73.700000;5.022794
73.800000;5.014240
73.900000;5.025136
74.000000;5.018423
74.100000;5.018126
74.200000;5.025181
74.300000;5.013092
74.400000;5.024249
74.500000;5.022346
74.600000;5.024174
74.700000;5.000744
74.800000;5.039163
74.900000;5.012632
75.000000;5.028356
75.100000;5.028814
75.200000;5.021040
75.300000;5.024333
75.400000;5.012221
75.500000;5.032121
75.600000;5.000469
75.700000;5.038250
75.800000;5.030038
75.900000;5.023574
76.000000;5.029821
76.100000;5.018914
76.200000;5.018971
76.300000;5.019825
76.400000;5.018744
76.500000;5.025653
76.600000;5.020565
76.700000;5.024956
76.800000;5.016256
76.900000;5.028372
77.000000;5.024327
77.100000;5.010859
77.200000;5.025606
77.300000;5.028952
77.400000;5.031249
77.500000;5.018261
77.600000;5.021496
77.700000;5.020763
77.800000;5.022691
77.900000;5.019757
78.000000;5.020114
78.100000;5.023821
78.200000;5.020525
78.300000;5.028627
78.400000;5.009468
78.500000;5.023370
78.600000;5.009586
78.700000;5.031584
78.800000;5.015251
78.900000;5.025176
79.000000;5.017707
79.100000;5.024816
79.200000;5.018513
79.300000;5.012811
79.400000;5.036141
79.500000;5.008262
79.600000;5.034613
79.700000;5.026308
79.800000;5.015949
79.900000;5.020757
80.000000;5.018272
80.100000;5.022960
80.200000;5.017129
80.300000;5.024467
80.400000;5.025515
80.500000;5.018583
80.600000;5.030357
80.700000;5.007438
80.800000;5.014794
80.900000;5.034450
81.000000;5.015144
81.100000;5.016924
81.200000;5.040429
81.300000;5.015485
81.400000;5.025239
81.500000;5.022724
81.600000;5.024010
81.700000;5.024352
81.800000;5.013098
81.900000;5.021268
82.000000;5.014627
82.100000;5.019215
82.200000;5.015882
82.300000;5.030277
82.400000;5.022808
82.500000;5.025472
82.600000;5.023024
82.700000;5.027314
82.800000;5.018722
82.900000;5.022562
83.000000;5.019978
83.100000;5.019402
83.200000;5.022796
83.300000;5.012294
83.400000;5.026412
83.500000;5.021084
83.600000;5.015339
83.700000;5.029775
83.800000;5.003646
83.900000;5.029793
84.000000;5.005941
84.100000;5.025509
84.200000;5.026530
84.300000;5.023464
84.400000;5.022136
84.500000;5.023532
84.600000;5.020160
84.700000;5.018440
84.800000;5.020704
84.900000;5.013733
85.000000;5.036657
85.100000;5.011350
85.200000;5.025100
85.300000;5.021260
85.400000;5.018561
85.500000;5.014608
85.600000;5.034188
85.700000;5.021443
85.800000;5.023889
85.900000;5.026494
86.000000;5.020526
86.100000;5.025543
86.200000;5.012923
86.300000;5.022141
86.400000;5.021316
86.500000;5.023748
86.600000;5.025934
86.700000;5.019893
86.800000;5.018197
86.900000;5.020880
87.000000;5.013280
87.100000;5.013848
87.200000;5.034095
87.300000;5.007767
87.400000;5.025694
87.500000;5.024689
87.600000;5.020151
87.700000;5.022215
87.800000;5.020153
87.900000;5.017245
88.000000;5.020393
88.100000;5.018344
88.200000;5.022890
88.300000;5.020976
88.400000;5.016990
88.500000;5.018420
88.600000;5.024275
88.700000;5.022266
88.800000;5.017773
88.900000;5.036222
89.000000;5.013688
89.100000;5.023356
89.200000;5.024907
89.300000;5.024295
89.400000;5.020815
89.500000;5.020372
89.600000;5.018170
89.700000;5.013086
89.800000;5.028688
89.900000;5.019928
90.000000;5.025340
90.100000;5.022315
90.200000;5.017367
90.300000;5.016949
90.400000;5.012403
90.500000;5.027462
90.600000;5.003433
90.700000;5.028294
90.800000;5.031661
90.900000;5.011550
91.000000;5.024768
91.100000;5.020175
91.200000;5.025274
91.300000;5.020072
91.400000;5.018153
91.500000;5.021206
91.600000;5.023564
91.700000;5.018045
91.800000;5.032014
91.900000;5.008404
92.000000;5.015397
92.100000;5.016810
92.200000;5.033922
92.300000;5.011665
92.400000;5.029764
92.500000;5.021266
92.600000;5.020530
92.700000;5.020501
92.800000;5.023874
92.900000;5.018733
93.000000;5.024434
93.100000;5.021025
93.200000;5.028439
93.300000;5.014956
93.400000;5.023844
93.500000;5.017533
93.600000;5.017974
93.700000;5.021205
93.800000;5.009672
93.900000;5.017367
94.000000;5.031191
94.100000;5.020514
94.200000;5.025367
94.300000;5.019608
94.400000;5.031240
94.500000;5.016470
94.600000;5.020858
94.700000;5.018867
94.800000;5.018875
94.900000;5.000857
95.000000;5.034984
95.100000;5.018613
95.200000;5.026883
95.300000;5.016595
95.400000;5.020175
95.500000;5.028308
95.600000;5.014430
95.700000;5.019269
95.800000;5.026967
95.900000;5.017154
96.000000;5.029655
96.100000;5.002007
96.200000;5.024512
96.300000;5.030930
96.400000;5.017814
96.500000;5.022407
96.600000;5.028905
96.700000;5.016267
96.800000;5.020378
96.900000;5.008658
97.000000;5.024160
97.100000;5.025135
97.200000;5.022749
97.300000;5.018455
97.400000;5.028130
97.500000;5.034086
97.600000;5.014050
97.700000;5.026390
97.800000;5.026949
97.900000;5.014531
98.000000;5.022630
98.100000;5.023590
98.200000;5.016526
98.300000;5.017124
98.400000;5.015308
98.500000;5.021554
98.600000;5.017577
98.700000;5.023074
98.800000;5.034992
98.900000;5.005022
99.000000;5.025526
99.100000;5.014900
99.200000;5.030571
99.300000;5.009644
99.400000;5.023367
99.500000;5.025672
99.600000;5.024108
99.700000;5.009317
99.800000;5.029228
99.900000;5.019723
