dt = 0.100000
Temps;Energie
0.000000;5.018461
0.100000;143.454375
0.200000;196.886595
0.300000;191.251699
0.400000;194.787158
0.500000;200.759778
0.600000;199.378204
0.700000;198.425043
0.800000;198.003447
0.900000;197.799207
1.000000;197.689856
1.100000;197.626361
1.200000;197.587040
1.300000;197.561401
1.400000;197.543965
1.500000;197.531690
1.600000;197.522794
1.700000;197.516188
1.800000;197.511179
1.900000;197.507312
2.000000;197.504281
2.100000;197.501873
2.200000;197.499937
2.300000;197.498363
2.400000;197.497073
2.500000;197.496005
2.600000;197.495116
2.700000;197.494369
2.800000;197.493739
2.900000;197.493204
3.000000;197.492747
3.100000;197.492354
3.200000;197.492017
3.300000;197.491724
3.400000;197.491470
3.500000;197.491248
3.600000;197.491054
3.700000;197.490884
3.800000;197.490733
3.900000;197.490601
4.000000;197.490483
4.100000;197.490379
4.200000;197.490286
4.300000;197.490203
4.400000;197.490128
4.500000;197.490062
4.600000;197.490002
4.700000;197.489948
4.800000;197.489899
4.900000;197.489855
5.000000;197.489815
5.100000;197.489779
5.200000;197.489746
5.300000;197.489716
5.400000;197.489689
5.500000;197.489664
5.600000;197.489641
5.700000;197.489620
5.800000;197.489601
5.900000;197.489584
6.000000;197.489567
6.100000;197.489553
6.200000;197.489539
6.300000;197.489526
6.400000;197.489515
6.500000;197.489504
6.600000;197.489494
6.700000;197.489485
6.800000;197.489476
6.900000;197.489468
7.000000;197.489461
7.100000;197.489454
7.200000;197.489447
7.300000;197.489441
7.400000;197.489436
7.500000;197.489431
7.600000;197.489426
7.700000;197.489421
7.800000;197.489417
7.900000;197.489413
8.000000;197.489409
8.100000;197.489406
8.200000;197.489403
8.300000;197.489400
8.400000;197.489397
8.500000;197.489394
8.600000;197.489391
8.700000;197.489389
8.800000;197.489387
8.900000;197.489385
9.000000;197.489383
9.100000;197.489381
9.200000;197.489379
9.300000;197.489377
9.400000;197.489376
9.500000;197.489374
9.600000;197.489373
9.700000;197.489372
9.800000;197.489370
9.900000;197.489369
10.000000;197.489368
10.100000;197.489367
10.200000;197.489366
10.300000;197.489365
10.400000;197.489364
10.500000;197.489363
10.600000;197.489362
10.700000;197.489362
10.800000;197.489361
10.900000;197.489360
11.000000;197.489360
11.100000;197.489359
11.200000;197.489358
11.300000;197.489358
11.400000;197.489357
11.500000;197.489357
11.600000;197.489356
11.700000;197.489356
11.800000;197.489355
11.900000;197.489355
12.000000;197.489354
12.100000;197.489354
12.200000;197.489354
12.300000;197.489353
12.400000;197.489353
12.500000;197.489353
12.600000;197.489352
12.700000;197.489352
12.800000;197.489352
12.900000;197.489351
13.000000;197.489351
13.100000;197.489351
13.200000;197.489351
13.300000;197.489350
13.400000;197.489350
13.500000;197.489350
13.600000;197.489350
13.700000;197.489350
13.800000;197.489349
13.900000;197.489349
14.000000;197.489349
14.100000;197.489349
14.200000;197.489349
14.300000;197.489349
14.400000;197.489349
14.500000;197.489348
14.600000;197.489348
14.700000;197.489348
14.800000;197.489348
14.900000;197.489348
15.000000;197.489348
15.100000;197.489348
15.200000;197.489348
15.300000;197.489347
15.400000;197.489347
15.500000;197.489347
15.600000;197.489347
15.700000;197.489347
15.800000;197.489347
15.900000;197.489347
16.000000;197.489347
16.100000;197.489347
16.200000;197.489347
16.300000;197.489347
16.400000;197.489347
16.500000;197.489347
16.600000;197.489346
16.700000;197.489346
16.800000;197.489346
16.900000;197.489346
17.000000;197.489346
17.100000;197.489346
17.200000;197.489346
17.300000;197.489346
17.400000;197.489346
17.500000;197.489346
17.600000;197.489346
17.700000;197.489346
17.800000;197.489346
17.900000;197.489346
18.000000;197.489346
18.100000;197.489346
18.200000;197.489346
18.300000;197.489346
18.400000;197.489346
18.500000;197.489346
18.600000;197.489346
18.700000;197.489346
18.800000;197.489346
18.900000;197.489345
19.000000;197.489345
19.100000;197.489345
19.200000;197.489345
19.300000;197.489345
19.400000;197.489345
19.500000;197.489345
19.600000;197.489345
19.700000;197.489345
19.800000;197.489345
19.900000;197.489345
20.000000;197.489345
20.100000;197.489345
20.200000;197.489345
20.300000;197.489345
20.400000;197.489345
20.500000;197.489345
20.600000;197.489345
20.700000;197.489345
20.800000;197.489345
20.900000;197.489345
21.000000;197.489345
21.100000;197.489345
21.200000;197.489345
21.300000;197.489345
21.400000;197.489345
21.500000;197.489345
21.600000;197.489345
21.700000;197.489345
21.800000;197.489345
21.900000;197.489345
22.000000;197.489345
22.100000;197.489345
22.200000;197.489345
22.300000;197.489345
22.400000;197.489345
22.500000;197.489345
22.600000;197.489345
22.700000;197.489345
22.800000;197.489345
22.900000;197.489345
23.000000;197.489345
23.100000;197.489345
23.200000;197.489345
23.300000;197.489345
23.400000;197.489345
23.500000;197.489345
23.600000;197.489345
23.700000;197.489345
23.800000;197.489345
23.900000;197.489345
24.000000;197.489345
24.100000;197.489345
24.200000;197.489345
24.300000;197.489345
24.400000;197.489345
24.500000;197.489345
24.600000;197.489345
24.700000;197.489345
24.800000;197.489345
24.900000;197.489345
25.000000;197.489345
25.100000;197.489345
25.200000;197.489345
25.300000;197.489345
25.400000;197.489345
25.500000;197.489345
25.600000;197.489345
25.700000;197.489345
25.800000;197.489345
25.900000;197.489345
26.000000;197.489345
26.100000;197.489345
26.200000;197.489345
26.300000;197.489345
26.400000;197.489345
26.500000;197.489345
26.600000;197.489345
26.700000;197.489345
26.800000;197.489345
26.900000;197.489345
27.000000;197.489345
27.100000;197.489345
27.200000;197.489345
27.300000;197.489345
27.400000;197.489345
27.500000;197.489345
27.600000;197.489345
27.700000;197.489345
27.800000;197.489345
27.900000;197.489345
28.000000;197.489345
28.100000;197.489345
28.200000;197.489345
28.300000;197.489345
28.400000;197.489345
28.500000;197.489345
28.600000;197.489345
28.700000;197.489345
28.800000;197.489345
28.900000;197.489345
29.000000;197.489345
29.100000;197.489345
29.200000;197.489345
29.300000;197.489345
29.400000;197.489345
29.500000;197.489345
29.600000;197.489345
29.700000;197.489345
29.800000;197.489345
29.900000;197.489345
30.000000;197.489345
30.100000;197.489345
30.200000;197.489345
30.300000;197.489345
30.400000;197.489345
30.500000;197.489345
30.600000;197.489345
30.700000;197.489345
30.800000;197.489345
30.900000;197.489345
31.000000;197.489345
31.100000;197.489345
31.200000;197.489345
31.300000;197.489345
31.400000;197.489345
31.500000;197.489345
31.600000;197.489345
31.700000;197.489345
31.800000;197.489345
31.900000;197.489345
32.000000;197.489345
32.100000;197.489345
32.200000;197.489345
32.300000;197.489345
32.400000;197.489345
32.500000;197.489345
32.600000;197.489345
32.700000;197.489345
32.800000;197.489345
32.900000;197.489345
33.000000;197.489345
33.100000;197.489345
33.200000;197.489345
33.300000;197.489345
33.400000;197.489345
33.500000;197.489345
33.600000;197.489345
33.700000;197.489345
33.800000;197.489345
33.900000;197.489345
34.000000;197.489345
34.100000;197.489345
34.200000;197.489345
34.300000;197.489345
34.400000;197.489345
34.500000;197.489345
34.600000;197.489345
34.700000;197.489345
34.800000;197.489345
34.900000;197.489345
35.000000;197.489345
35.100000;197.489345
35.200000;197.489345
35.300000;197.489345
35.400000;197.489345
35.500000;197.489345
35.600000;197.489345
35.700000;197.489345
35.800000;197.489345
35.900000;197.489345
36.000000;197.489345
36.100000;197.489345
36.200000;197.489345
36.300000;197.489345
36.400000;197.489345
36.500000;197.489345
36.600000;197.489345
36.700000;197.489345
36.800000;197.489345
36.900000;197.489345
37.000000;197.489345
37.100000;197.489345
37.200000;197.489345
37.300000;197.489345
37.400000;197.489345
37.500000;197.489345
37.600000;197.489345
37.700000;197.489345
37.800000;197.489345
37.900000;197.489345
38.000000;197.489345
38.100000;197.489345
38.200000;197.489345
38.300000;197.489345
38.400000;197.489345
38.500000;197.489345
38.600000;197.489345
38.700000;197.489345
38.800000;197.489345
38.900000;197.489345
39.000000;197.489345
39.100000;197.489345
39.200000;197.489345
39.300000;197.489345
39.400000;197.489345
39.500000;197.489345
39.600000;197.489345
39.700000;197.489345
39.800000;197.489345
39.900000;197.489345
40.000000;197.489345
40.100000;197.489345
40.200000;197.489345
40.300000;197.489345
40.400000;197.489345
40.500000;197.489345
40.600000;197.489345
40.700000;197.489345
40.800000;197.489345
40.900000;197.489345
41.000000;197.489345
41.100000;197.489345
41.200000;197.489345
41.300000;197.489345
41.400000;197.489345
41.500000;197.489345
41.600000;197.489345
41.700000;197.489345
41.800000;197.489345
41.900000;197.489345
42.000000;197.489345
42.100000;197.489345
42.200000;197.489345
42.300000;197.489345
42.400000;197.489345
42.500000;197.489345
42.600000;197.489345
42.700000;197.489345
42.800000;197.489345
42.900000;197.489345
43.000000;197.489345
43.100000;197.489345
43.200000;197.489345
43.300000;197.489345
43.400000;197.489345
43.500000;197.489345
43.600000;197.489345
43.700000;197.489345
43.800000;197.489345
43.900000;197.489345
44.000000;197.489345
44.100000;197.489345
44.200000;197.489345
44.300000;197.489345
44.400000;197.489345
44.500000;197.489345
44.600000;197.489345
44.700000;197.489345
44.800000;197.489345
44.900000;197.489345
45.000000;197.489345
45.100000;197.489345
45.200000;197.489345
45.300000;197.489345
45.400000;197.489345
45.500000;197.489345
45.600000;197.489345
45.700000;197.489345
45.800000;197.489345
45.900000;197.489345
46.000000;197.489345
46.100000;197.489345
46.200000;197.489345
46.300000;197.489345
46.400000;197.489345
46.500000;197.489345
46.600000;197.489345
46.700000;197.489345
46.800000;197.489345
46.900000;197.489345
47.000000;197.489345
47.100000;197.489345
47.200000;197.489345
47.300000;197.489345
47.400000;197.489345
47.500000;197.489345
47.600000;197.489345
47.700000;197.489345
47.800000;197.489345
47.900000;197.489345
48.000000;197.489345
48.100000;197.489345
48.200000;197.489345
48.300000;197.489345
48.400000;197.489345
48.500000;197.489345
48.600000;197.489345
48.700000;197.489345
48.800000;197.489345
48.900000;197.489345
49.000000;197.489345
49.100000;197.489345
49.200000;197.489345
49.300000;197.489345
49.400000;197.489345
49.500000;197.489345
49.600000;197.489345
49.700000;197.489345
49.800000;197.489345
49.900000;197.489345
50.000000;197.489345
50.100000;197.489345
50.200000;197.489345
50.300000;197.489345
50.400000;197.489345
50.500000;197.489345
50.600000;197.489345
50.700000;197.489345
50.800000;197.489345
50.900000;197.489345
51.000000;197.489345
51.100000;197.489345
51.200000;197.489345
51.300000;197.489345
51.400000;197.489345
51.500000;197.489345
51.600000;197.489345
51.700000;197.489345
51.800000;197.489345
51.900000;197.489345
52.000000;197.489345
52.100000;197.489345
52.200000;197.489345
52.300000;197.489345
52.400000;197.489345
52.500000;197.489345
52.600000;197.489345
52.700000;197.489345
52.800000;197.489345
52.900000;197.489345
53.000000;197.489345
53.100000;197.489345
53.200000;197.489345
53.300000;197.489345
53.400000;197.489345
53.500000;197.489345
53.600000;197.489345
53.700000;197.489345
53.800000;197.489345
53.900000;197.489345
54.000000;197.489345
54.100000;197.489345
54.200000;197.489345
54.300000;197.489345
54.400000;197.489345
54.500000;197.489345
54.600000;197.489345
54.700000;197.489345
54.800000;197.489345
54.900000;197.489345
55.000000;197.489345
55.100000;197.489345
55.200000;197.489345
55.300000;197.489345
55.400000;197.489345
55.500000;197.489345
55.600000;197.489345
55.700000;197.489345
55.800000;197.489345
55.900000;197.489345
56.000000;197.489345
56.100000;197.489345
56.200000;197.489345
56.300000;197.489345
56.400000;197.489345
56.500000;197.489345
56.600000;197.489345
56.700000;197.489345
56.800000;197.489345
56.900000;197.489345
57.000000;197.489345
57.100000;197.489345
57.200000;197.489345
57.300000;197.489345
57.400000;197.489345
57.500000;197.489345
57.600000;197.489345
57.700000;197.489345
57.800000;197.489345
57.900000;197.489345
58.000000;197.489345
58.100000;197.489345
58.200000;197.489345
58.300000;197.489345
58.400000;197.489345
58.500000;197.489345
58.600000;197.489345
58.700000;197.489345
58.800000;197.489345
58.900000;197.489345
59.000000;197.489345
59.100000;197.489345
59.200000;197.489345
59.300000;197.489345
59.400000;197.489345
59.500000;197.489345
59.600000;197.489345
59.700000;197.489345
59.800000;197.489345
59.900000;197.489345
60.000000;197.489345
60.100000;197.489345
60.200000;197.489345
60.300000;197.489345
60.400000;197.489345
60.500000;197.489345
60.600000;197.489345
60.700000;197.489345
60.800000;197.489345
60.900000;197.489345
61.000000;197.489345
61.100000;197.489345
61.200000;197.489345
61.300000;197.489345
61.400000;197.489345
