dt = 0.000050
Temps;Energie
0.000000;5601.470947
0.010000;5595.386654
0.020000;5601.058455
0.030000;5601.528086
0.040000;5601.560971
0.050000;5601.556470
0.060000;5601.551424
0.070000;5601.548376
0.080000;5601.546671
0.090000;5601.545714
0.100000;5601.545164
0.110000;5601.544839
0.120000;5601.544642
0.130000;5601.544518
0.140000;5601.544439
0.150000;5601.544387
0.160000;5601.544352
0.170000;5601.544328
0.180000;5601.544312
0.190000;5601.544300
0.200000;5601.544292
0.210000;5601.544286
0.220000;5601.544282
0.230000;5601.544278
0.240000;5601.544276
0.250000;5601.544274
0.260000;5601.544272
0.270000;5601.544271
0.280000;5601.544270
0.290000;5601.544270
0.300000;5601.544269
0.310000;5601.544269
0.320000;5601.544268
0.330000;5601.544268
0.340000;5601.544268
0.350000;5601.544268
0.360000;5601.544268
0.370000;5601.544267
0.380000;5601.544267
0.390000;5601.544267
0.400000;5601.544267
0.410000;5601.544267
0.420000;5601.544267
0.430000;5601.544267
0.440000;5601.544267
0.450000;5601.544267
0.460000;5601.544267
0.470000;5601.544267
0.480000;5601.544267
0.490000;5601.544267
0.500000;5601.544267
