dt = 0.000005
Temps;Energie
0.000000;5601.470947
0.010000;5600.853638
0.020000;5601.422903
0.030000;5601.470046
0.040000;5601.473350
0.050000;5601.472901
0.060000;5601.472396
0.070000;5601.472091
0.080000;5601.471921
0.090000;5601.471825
0.100000;5601.471770
0.110000;5601.471737
0.120000;5601.471718
0.130000;5601.471705
0.140000;5601.471697
0.150000;5601.471692
0.160000;5601.471689
0.170000;5601.471686
0.180000;5601.471685
0.190000;5601.471683
0.200000;5601.471683
0.210000;5601.471682
0.220000;5601.471681
0.230000;5601.471681
0.240000;5601.471681
0.250000;5601.471681
0.260000;5601.471681
0.270000;5601.471680
0.280000;5601.471680
0.290000;5601.471680
0.300000;5601.471680
0.310000;5601.471680
0.320000;5601.471680
0.330000;5601.471680
0.340000;5601.471680
0.350000;5601.471680
0.360000;5601.471680
0.370000;5601.471680
0.380000;5601.471680
0.390000;5601.471680
0.400000;5601.471680
0.410000;5601.471680
0.420000;5601.471680
0.430000;5601.471680
0.440000;5601.471680
0.450000;5601.471680
0.460000;5601.471680
0.470000;5601.471680
0.480000;5601.471680
0.490000;5601.471680
0.500000;5601.471680
