dt = 0.000100
Temps;Energie
0.000000;5601.470947
0.010000;5589.499648
0.020000;5600.797017
0.030000;5601.732252
0.040000;5601.797675
0.050000;5601.788652
0.060000;5601.778567
0.070000;5601.772477
0.080000;5601.769069
0.090000;5601.767158
0.100000;5601.766059
0.110000;5601.765410
0.120000;5601.765015
0.130000;5601.764768
0.140000;5601.764610
0.150000;5601.764506
0.160000;5601.764437
0.170000;5601.764389
0.180000;5601.764356
0.190000;5601.764333
0.200000;5601.764317
0.210000;5601.764304
0.220000;5601.764296
0.230000;5601.764289
0.240000;5601.764284
0.250000;5601.764280
0.260000;5601.764277
0.270000;5601.764275
0.280000;5601.764273
0.290000;5601.764272
0.300000;5601.764271
0.310000;5601.764270
0.320000;5601.764269
0.330000;5601.764269
0.340000;5601.764268
0.350000;5601.764268
0.360000;5601.764268
0.370000;5601.764267
0.380000;5601.764267
0.390000;5601.764267
0.400000;5601.764267
0.410000;5601.764267
0.420000;5601.764267
0.430000;5601.764267
0.440000;5601.764267
0.450000;5601.764267
0.460000;5601.764266
0.470000;5601.764266
0.480000;5601.764266
0.490000;5601.764266
0.500000;5601.764266
