dt = 0.000010
Temps;Energie
0.000000;5601.470947
0.010000;5600.238303
0.020000;5601.376369
0.030000;5601.470616
0.040000;5601.477220
0.050000;5601.476322
0.060000;5601.475312
0.070000;5601.474702
0.080000;5601.474361
0.090000;5601.474169
0.100000;5601.474059
0.110000;5601.473994
0.120000;5601.473955
0.130000;5601.473930
0.140000;5601.473914
0.150000;5601.473904
0.160000;5601.473897
0.170000;5601.473892
0.180000;5601.473889
0.190000;5601.473886
0.200000;5601.473885
0.210000;5601.473883
0.220000;5601.473882
0.230000;5601.473882
0.240000;5601.473881
0.250000;5601.473881
0.260000;5601.473881
0.270000;5601.473880
0.280000;5601.473880
0.290000;5601.473880
0.300000;5601.473880
0.310000;5601.473880
0.320000;5601.473880
0.330000;5601.473880
0.340000;5601.473880
0.350000;5601.473880
0.360000;5601.473880
0.370000;5601.473880
0.380000;5601.473880
0.390000;5601.473880
0.400000;5601.473880
0.410000;5601.473880
0.420000;5601.473880
0.430000;5601.473880
0.440000;5601.473880
0.450000;5601.473880
0.460000;5601.473880
0.470000;5601.473880
0.480000;5601.473880
0.490000;5601.473880
