dt = 0.000013
Temps;Energie
0.000000;5601.470947
0.010000;5599.931375
0.020000;5601.353669
0.030000;5601.471451
0.040000;5601.479705
0.050000;5601.478582
0.060000;5601.477320
0.070000;5601.476557
0.080000;5601.476130
0.090000;5601.475891
0.100000;5601.475754
0.110000;5601.475672
0.120000;5601.475623
0.130000;5601.475592
0.140000;5601.475572
0.150000;5601.475559
0.160000;5601.475551
0.170000;5601.475545
0.180000;5601.475540
0.190000;5601.475538
0.200000;5601.475535
0.210000;5601.475534
0.220000;5601.475533
0.230000;5601.475532
0.240000;5601.475531
0.250000;5601.475531
0.260000;5601.475531
0.270000;5601.475530
0.280000;5601.475530
0.290000;5601.475530
0.300000;5601.475530
0.310000;5601.475530
0.320000;5601.475530
0.330000;5601.475529
0.340000;5601.475529
0.350000;5601.475529
0.360000;5601.475529
0.370000;5601.475529
0.380000;5601.475529
0.390000;5601.475529
0.400000;5601.475529
0.410000;5601.475529
0.420000;5601.475529
0.430000;5601.475529
0.440000;5601.475529
0.450000;5601.475529
0.460000;5601.475529
0.470000;5601.475529
0.480000;5601.475529
0.490000;5601.475529
