dt = 0.000020
Temps;Energie
0.000000;5601.470947
0.010000;5599.013552
0.020000;5601.287831
0.030000;5601.476164
0.040000;5601.489359
0.050000;5601.487561
0.060000;5601.485542
0.070000;5601.484322
0.080000;5601.483640
0.090000;5601.483257
0.100000;5601.483037
0.110000;5601.482907
0.120000;5601.482828
0.130000;5601.482778
0.140000;5601.482746
0.150000;5601.482726
0.160000;5601.482712
0.170000;5601.482702
0.180000;5601.482696
0.190000;5601.482691
0.200000;5601.482688
0.210000;5601.482685
0.220000;5601.482683
0.230000;5601.482682
0.240000;5601.482681
0.250000;5601.482680
0.260000;5601.482680
0.270000;5601.482679
0.280000;5601.482679
0.290000;5601.482679
0.300000;5601.482679
0.310000;5601.482678
0.320000;5601.482678
0.330000;5601.482678
0.340000;5601.482678
0.350000;5601.482678
0.360000;5601.482678
0.370000;5601.482678
0.380000;5601.482678
0.390000;5601.482678
0.400000;5601.482678
0.410000;5601.482678
0.420000;5601.482678
0.430000;5601.482678
0.440000;5601.482678
0.450000;5601.482678
0.460000;5601.482678
0.470000;5601.482678
0.480000;5601.482678
0.490000;5601.482678
