dt = 0.000001
Temps;Energie
0.000000;5601.470947
0.010000;5601.347327
0.020000;5601.461217
0.030000;5601.470649
0.040000;5601.471310
0.050000;5601.471220
0.060000;5601.471119
0.070000;5601.471058
0.080000;5601.471024
0.090000;5601.471005
0.100000;5601.470994
0.110000;5601.470988
0.120000;5601.470984
0.130000;5601.470981
0.140000;5601.470980
0.150000;5601.470979
0.160000;5601.470978
0.170000;5601.470977
0.180000;5601.470977
0.190000;5601.470977
0.200000;5601.470977
0.210000;5601.470977
0.220000;5601.470976
0.230000;5601.470976
0.240000;5601.470976
0.250000;5601.470976
0.260000;5601.470976
0.270000;5601.470976
0.280000;5601.470976
0.290000;5601.470976
0.300000;5601.470976
0.310000;5601.470976
0.320000;5601.470976
0.330000;5601.470976
0.340000;5601.470976
0.350000;5601.470976
0.360000;5601.470976
0.370000;5601.470976
0.380000;5601.470976
0.390000;5601.470976
0.400000;5601.470976
0.410000;5601.470976
0.420000;5601.470976
0.430000;5601.470976
0.440000;5601.470976
0.450000;5601.470976
0.460000;5601.470976
0.470000;5601.470976
0.480000;5601.470976
0.490000;5601.470976
0.500000;5601.470976
