Temps;Energie
2.900000;-8.245990
2.910000;-8.249523
2.920000;-8.253195
2.930000;-8.257020
2.940000;-8.261014
2.950000;-8.265191
2.960000;-8.269568
2.970000;-8.274163
2.980000;-8.278995
2.990000;-8.284083
3.000000;-8.289448
3.010000;-8.295112
3.020000;-8.301099
3.030000;-8.307434
3.040000;-8.314141
3.050000;-8.321247
3.060000;-8.328780
3.070000;-8.336766
3.080000;-8.345233
3.090000;-8.354207
3.100000;-8.363712
3.110000;-8.373769
3.120000;-8.384391
3.130000;-8.395586
3.140000;-8.407346
3.150000;-8.419646
3.160000;-8.432434
3.170000;-8.445621
3.180000;-8.459061
3.190000;-8.472536
3.200000;-8.485714
3.210000;-8.498111
3.220000;-8.509025
3.230000;-8.517439
3.240000;-8.521894
3.250000;-8.520303
3.260000;-8.509704
3.270000;-8.485927
3.280000;-8.443193
3.290000;-8.373685
3.300000;-8.267283
3.310000;-8.111849
3.320000;-7.894943
3.330000;-7.608436
3.340000;-7.258012
3.350000;-6.878513
3.360000;-6.550838
3.370000;-6.404282
3.380000;-6.577007
3.390000;-7.124397
3.400000;-7.931481
3.410000;-8.736567
3.420000;-9.286018
3.430000;-9.481450
3.440000;-9.389896
3.450000;-9.150045
3.460000;-8.882609
3.470000;-8.655428
3.480000;-8.489726
3.490000;-8.379695
3.500000;-8.309374
3.510000;-8.262626
3.520000;-8.227325
3.530000;-8.196083
3.540000;-8.165379
3.550000;-8.134257
3.560000;-8.103157
3.570000;-8.073070
3.580000;-8.045033
3.590000;-8.019866
3.600000;-7.998094
3.610000;-7.979951
3.620000;-7.965429
3.630000;-7.954354
3.640000;-7.946437
3.650000;-7.941330
3.660000;-7.938664
3.670000;-7.938074
3.680000;-7.939217
3.690000;-7.941779
3.700000;-7.945484
3.710000;-7.950090
3.720000;-7.955391
3.730000;-7.961212
3.740000;-7.967408
3.750000;-7.973859
3.760000;-7.980465
3.770000;-7.987149
3.780000;-7.993846
3.790000;-8.000506
3.800000;-8.007090
3.810000;-8.013568
3.820000;-8.019918
3.830000;-8.026123
3.840000;-8.032171
3.850000;-8.038056
3.860000;-8.043774
3.870000;-8.049322
3.880000;-8.054702
3.890000;-8.059915
3.900000;-8.064965
3.910000;-8.069856
3.920000;-8.074593
3.930000;-8.079182
3.940000;-8.083629
3.950000;-8.087938
3.960000;-8.092118
3.970000;-8.096173
3.980000;-8.100111
3.990000;-8.103938
4.000000;-8.107659
4.010000;-8.111282
4.020000;-8.114812
4.030000;-8.118256
4.040000;-8.121618
4.050000;-8.124905
4.060000;-8.128123
4.070000;-8.131278
4.080000;-8.134374
4.090000;-8.137417
4.100000;-8.140413
4.110000;-8.143366
4.120000;-8.146283
4.130000;-8.149168
4.140000;-8.152027
4.150000;-8.154865
4.160000;-8.157687
4.170000;-8.160499
4.180000;-8.163306
4.190000;-8.166114
4.200000;-8.168927
4.210000;-8.171753
4.220000;-8.174596
4.230000;-8.177463
4.240000;-8.180360
4.250000;-8.183294
4.260000;-8.186271
4.270000;-8.189298
4.280000;-8.192384
4.290000;-8.195534
4.300000;-8.198758
4.310000;-8.202064
4.320000;-8.205460
4.330000;-8.208957
4.340000;-8.212564
4.350000;-8.216292
4.360000;-8.220151
4.370000;-8.224153
4.380000;-8.228311
4.390000;-8.232636
4.400000;-8.237143
4.410000;-8.241845
4.420000;-8.246756
4.430000;-8.251890
4.440000;-8.257262
4.450000;-8.262886
4.460000;-8.268775
4.470000;-8.274942
4.480000;-8.281394
4.490000;-8.288140
4.500000;-8.295179
4.510000;-8.302506
4.520000;-8.310106
4.530000;-8.317948
4.540000;-8.325985
4.550000;-8.334142
4.560000;-8.342311
4.570000;-8.350339
4.580000;-8.358011
4.590000;-8.365031
4.600000;-8.371001
4.610000;-8.375384
4.620000;-8.377472
4.630000;-8.376340
4.640000;-8.370802
4.650000;-8.359370
4.660000;-8.340238
4.670000;-8.311305
4.680000;-8.270307
4.690000;-8.215115
4.700000;-8.144301
4.710000;-8.058095
4.720000;-7.959767
4.730000;-7.857326
4.740000;-7.765006
4.750000;-7.703441
4.760000;-7.696967
4.770000;-7.766895
4.780000;-7.921675
4.790000;-8.148312
4.800000;-8.411351
4.810000;-8.662833
4.820000;-8.859159
4.830000;-8.975342
4.840000;-9.009295
4.850000;-8.976243
4.860000;-8.898890
4.870000;-8.799010
4.880000;-8.692937
4.890000;-8.590587
4.900000;-8.496481
4.910000;-8.411456
4.920000;-8.334278
4.930000;-8.262880
4.940000;-8.195205
4.950000;-8.129740
4.960000;-8.065831
4.970000;-8.003823
4.980000;-7.945080
4.990000;-7.891872
5.000000;-7.847147
5.010000;-7.814183
5.020000;-7.796151
5.030000;-7.795634
5.040000;-7.814157
5.050000;-7.851821
5.060000;-7.907092
5.070000;-7.976822
5.080000;-8.056487
5.090000;-8.140648
5.100000;-8.223527
5.110000;-8.299643
5.120000;-8.364361
5.130000;-8.414310
5.140000;-8.447596
5.150000;-8.463810
5.160000;-8.463867
5.170000;-8.449726
5.180000;-8.424044
5.190000;-8.389828
5.200000;-8.350127
5.210000;-8.307776
5.220000;-8.265222
5.230000;-8.224419
5.240000;-8.186778
5.250000;-8.153174
5.260000;-8.123982
5.270000;-8.099126
5.280000;-8.078142
5.290000;-8.060233
5.300000;-8.044312
5.310000;-8.029046
5.320000;-8.012885
5.330000;-7.994104
5.340000;-7.970862
5.350000;-7.941319
5.360000;-7.903835
5.370000;-7.857306
5.380000;-7.801687
5.390000;-7.738694
5.400000;-7.672640
5.410000;-7.611161
5.420000;-7.565391
5.430000;-7.548947
5.440000;-7.575167
5.450000;-7.652680
5.460000;-7.780600
5.470000;-7.945794
5.480000;-8.124578
5.490000;-8.289104
5.500000;-8.415761
5.510000;-8.491520
5.520000;-8.515569
5.530000;-8.496576
5.540000;-8.447894
5.550000;-8.383179
5.560000;-8.313663
5.570000;-8.247153
5.580000;-8.188211
5.590000;-8.138870
5.600000;-8.099466
5.610000;-8.069329
5.620000;-8.047305
5.630000;-8.032076
5.640000;-8.022358
5.650000;-8.016998
5.660000;-8.015007
5.670000;-8.015569
5.680000;-8.018024
5.690000;-8.021849
5.700000;-8.026637
5.710000;-8.032072
5.720000;-8.037913
5.730000;-8.043981
5.740000;-8.050139
5.750000;-8.056288
5.760000;-8.062358
5.770000;-8.068297
5.780000;-8.074072
5.790000;-8.079660
5.800000;-8.085049
5.810000;-8.090232
5.820000;-8.095209
5.830000;-8.099982
5.840000;-8.104557
5.850000;-8.108940
5.860000;-8.113140
5.870000;-8.117166
5.880000;-8.121028
5.890000;-8.124735
5.900000;-8.128297
5.910000;-8.131723
5.920000;-8.135023
5.930000;-8.138207
5.940000;-8.141282
5.950000;-8.144258
5.960000;-8.147142
5.970000;-8.149943
5.980000;-8.152667
5.990000;-8.155323
6.000000;-8.157918
6.010000;-8.160456
6.020000;-8.162947
6.030000;-8.165394
6.040000;-8.167806
6.050000;-8.170186
6.060000;-8.172542
6.070000;-8.174878
6.080000;-8.177200
6.090000;-8.179514
6.100000;-8.181825
6.110000;-8.184137
6.120000;-8.186457
6.130000;-8.188789
6.140000;-8.191139
6.150000;-8.193512
6.160000;-8.195914
6.170000;-8.198350
6.180000;-8.200825
6.190000;-8.203346
6.200000;-8.205919
6.210000;-8.208548
6.220000;-8.211242
6.230000;-8.214006
6.240000;-8.216847
6.250000;-8.219773
6.260000;-8.222791
6.270000;-8.225908
6.280000;-8.229133
6.290000;-8.232474
6.300000;-8.235941
6.310000;-8.239542
6.320000;-8.243289
6.330000;-8.247190
6.340000;-8.251258
6.350000;-8.255502
6.360000;-8.259937
6.370000;-8.264573
6.380000;-8.269424
6.390000;-8.274504
6.400000;-8.279825
6.410000;-8.285403
6.420000;-8.291251
6.430000;-8.297385
6.440000;-8.303816
6.450000;-8.310561
6.460000;-8.317629
6.470000;-8.325033
6.480000;-8.332781
6.490000;-8.340878
6.500000;-8.349326
6.510000;-8.358117
6.520000;-8.367241
6.530000;-8.376672
6.540000;-8.386373
6.550000;-8.396290
6.560000;-8.406344
6.570000;-8.416428
6.580000;-8.426397
6.590000;-8.436060
6.600000;-8.445166
6.610000;-8.453387
6.620000;-8.460305
6.630000;-8.465383
6.640000;-8.467944
6.650000;-8.467140
6.660000;-8.461917
6.670000;-8.450987
6.680000;-8.432795
6.690000;-8.405502
6.700000;-8.366998
6.710000;-8.314949
6.720000;-8.246930
6.730000;-8.160666
6.740000;-8.054445
6.750000;-7.927748
6.760000;-7.782139
6.770000;-7.622391
6.780000;-7.457708
6.790000;-7.302728
6.800000;-7.177702
6.810000;-7.107108
6.820000;-7.115963
6.830000;-7.223766
6.840000;-7.437179
6.850000;-7.744064
6.860000;-8.112108
6.870000;-8.494088
6.880000;-8.838860
6.890000;-9.103979
6.900000;-9.264946
6.910000;-9.317968
6.920000;-9.276481
6.930000;-9.164173
6.940000;-9.007728
6.950000;-8.831423
6.960000;-8.654242
6.970000;-8.489129
6.980000;-8.343586
6.990000;-8.220878
7.000000;-8.121332
7.010000;-8.043461
7.020000;-7.984823
7.030000;-7.942604
7.040000;-7.913992
7.050000;-7.896388
7.060000;-7.887504
7.070000;-7.885390
7.080000;-7.888432
7.090000;-7.895312
7.100000;-7.904976
7.110000;-7.916585
7.120000;-7.929483
7.130000;-7.943160
7.140000;-7.957219
7.150000;-7.971354
7.160000;-7.985330
7.170000;-7.998961
7.180000;-8.012101
7.190000;-8.024631
7.200000;-8.036447
7.210000;-8.047457
7.220000;-8.057571
7.230000;-8.066701
7.240000;-8.074752
7.250000;-8.081623
7.260000;-8.087209
7.270000;-8.091398
7.280000;-8.094077
7.290000;-8.095138
7.300000;-8.094493
7.310000;-8.092081
7.320000;-8.087896
7.330000;-8.082007
7.340000;-8.074588
7.350000;-8.065951
7.360000;-8.056568
7.370000;-8.047099
7.380000;-8.038382
7.390000;-8.031415
7.400000;-8.027282
7.410000;-8.027052
7.420000;-8.031626
7.430000;-8.041573
7.440000;-8.056973
7.450000;-8.077307
7.460000;-8.101444
7.470000;-8.127734
7.480000;-8.154211
7.490000;-8.178863
7.500000;-8.199915
7.510000;-8.216058
7.520000;-8.226578
7.530000;-8.231372
7.540000;-8.230871
7.550000;-8.225885
7.560000;-8.217444
7.570000;-8.206638
7.580000;-8.194495
7.590000;-8.181902
7.600000;-8.169571
7.610000;-8.158023
7.620000;-8.147610
7.630000;-8.138536
7.640000;-8.130887
7.650000;-8.124665
7.660000;-8.119810
7.670000;-8.116223
7.680000;-8.113784
7.690000;-8.112365
7.700000;-8.111837
7.710000;-8.112076
7.720000;-8.112968
7.730000;-8.114410
7.740000;-8.116311
7.750000;-8.118590
7.760000;-8.121180
7.770000;-8.124021
7.780000;-8.127066
7.790000;-8.130271
7.800000;-8.133605
7.810000;-8.137038
7.820000;-8.140547
7.830000;-8.144116
7.840000;-8.147728
7.850000;-8.151373
7.860000;-8.155041
7.870000;-8.158724
7.880000;-8.162416
7.890000;-8.166112
7.900000;-8.169807
7.910000;-8.173495
7.920000;-8.177170
7.930000;-8.180827
7.940000;-8.184457
7.950000;-8.188049
7.960000;-8.191591
7.970000;-8.195067
7.980000;-8.198456
7.990000;-8.201733
8.000000;-8.204867
8.010000;-8.207820
8.020000;-8.210545
8.030000;-8.212988
8.040000;-8.215083
8.050000;-8.216750
8.060000;-8.217901
8.070000;-8.218430
8.080000;-8.218219
8.090000;-8.217137
8.100000;-8.215041
8.110000;-8.211783
8.120000;-8.207212
8.130000;-8.201190
8.140000;-8.193603
8.150000;-8.184384
8.160000;-8.173538
8.170000;-8.161173
8.180000;-8.147537
8.190000;-8.133052
8.200000;-8.118346
8.210000;-8.104259
8.220000;-8.091835
8.230000;-8.082260
8.240000;-8.076757
8.250000;-8.076432
8.260000;-8.082083
8.270000;-8.094003
8.280000;-8.111831
8.290000;-8.134492
8.300000;-8.160270
8.310000;-8.187005
8.320000;-8.212404
8.330000;-8.234370
8.340000;-8.251289
8.350000;-8.262216
8.360000;-8.266910
8.370000;-8.265764
8.380000;-8.259637
8.390000;-8.249660
8.400000;-8.237051
8.410000;-8.222966
8.420000;-8.208409
8.430000;-8.194177
8.440000;-8.180855
8.450000;-8.168832
8.460000;-8.158329
8.470000;-8.149435
8.480000;-8.142142
8.490000;-8.136375
8.500000;-8.132018
8.510000;-8.128933
8.520000;-8.126972
8.530000;-8.125989
8.540000;-8.125846
8.550000;-8.126415
8.560000;-8.127583
8.570000;-8.129248
8.580000;-8.131323
8.590000;-8.133734
8.600000;-8.136417
8.610000;-8.139320
8.620000;-8.142397
8.630000;-8.145612
8.640000;-8.148937
8.650000;-8.152345
8.660000;-8.155819
8.670000;-8.159342
8.680000;-8.162901
8.690000;-8.166487
8.700000;-8.170091
8.710000;-8.173706
8.720000;-8.177325
8.730000;-8.180942
8.740000;-8.184552
8.750000;-8.188145
8.760000;-8.191714
8.770000;-8.195248
8.780000;-8.198734
8.790000;-8.202155
8.800000;-8.205490
8.810000;-8.208714
8.820000;-8.211795
8.830000;-8.214695
8.840000;-8.217367
8.850000;-8.219755
8.860000;-8.221791
8.870000;-8.223398
8.880000;-8.224483
8.890000;-8.224938
8.900000;-8.224645
8.910000;-8.223469
8.920000;-8.221265
8.930000;-8.217879
8.940000;-8.213159
8.950000;-8.206962
8.960000;-8.199170
8.970000;-8.189711
8.980000;-8.178590
8.990000;-8.165913
9.000000;-8.151932
9.010000;-8.137077
9.020000;-8.121987
9.030000;-8.107524
9.040000;-8.094754
9.050000;-8.084894
9.060000;-8.079197
9.070000;-8.078798
9.080000;-8.084508
9.090000;-8.096622
9.100000;-8.114756
9.110000;-8.137794
9.120000;-8.163963
9.130000;-8.191044
9.140000;-8.216686
9.150000;-8.238756
9.160000;-8.255626
9.170000;-8.266359
9.180000;-8.270743
9.190000;-8.269211
9.200000;-8.262663
9.210000;-8.252268
9.220000;-8.239272
9.230000;-8.224852
9.240000;-8.210020
9.250000;-8.195576
9.260000;-8.182104
9.270000;-8.169984
9.280000;-8.159429
9.290000;-8.150520
9.300000;-8.143240
9.310000;-8.137509
9.320000;-8.133202
9.330000;-8.130178
9.340000;-8.128284
9.350000;-8.127372
9.360000;-8.127300
9.370000;-8.127941
9.380000;-8.129178
9.390000;-8.130911
9.400000;-8.133051
9.410000;-8.135525
9.420000;-8.138267
9.430000;-8.141226
9.440000;-8.144357
9.450000;-8.147624
9.460000;-8.150997
9.470000;-8.154452
9.480000;-8.157971
9.490000;-8.161536
9.500000;-8.165136
9.510000;-8.168761
9.520000;-8.172401
9.530000;-8.176051
9.540000;-8.179702
9.550000;-8.183349
9.560000;-8.186985
9.570000;-8.190601
9.580000;-8.194189
9.590000;-8.197735
9.600000;-8.201226
9.610000;-8.204645
9.620000;-8.207967
9.630000;-8.211166
9.640000;-8.214207
9.650000;-8.217049
9.660000;-8.219641
9.670000;-8.221924
9.680000;-8.223825
9.690000;-8.225260
9.700000;-8.226131
9.710000;-8.226327
9.720000;-8.225720
9.730000;-8.224171
9.740000;-8.221530
9.750000;-8.217641
9.760000;-8.212354
9.770000;-8.205530
9.780000;-8.197066
9.790000;-8.186913
9.800000;-8.175110
9.810000;-8.161814
9.820000;-8.147342
9.830000;-8.132202
9.840000;-8.117122
9.850000;-8.103054
