dt = 0.100000
Temps;Energie
0.000000;131.460731
0.100000;1511.904428
0.200000;2171.130593
0.300000;2170.692452
0.400000;2170.537740
0.500000;2170.171359
0.600000;2169.982740
0.700000;2195.439896
0.800000;3246.835227
0.900000;3382.992942
1.000000;3382.630415
1.100000;3382.617151
1.200000;3382.615811
1.300000;3382.615484
1.400000;3382.615030
1.500000;3382.613089
1.600000;3382.599413
1.700000;3382.412775
1.800000;3395.534383
1.900000;3327.873318
2.000000;3327.013187
2.100000;3326.840726
2.200000;3326.804016
2.300000;3326.794165
2.400000;3326.790992
2.500000;3326.789817
2.600000;3326.789331
2.700000;3326.789111
2.800000;3326.789005
2.900000;3326.788950
3.000000;3326.788920
3.100000;3326.788903
3.200000;3326.788893
3.300000;3326.788887
3.400000;3326.788883
3.500000;3326.788881
3.600000;3326.788879
3.700000;3326.788878
3.800000;3326.788878
3.900000;3326.788877
4.000000;3326.788877
4.100000;3326.788876
4.200000;3326.788876
4.300000;3326.788876
4.400000;3326.788876
4.500000;3326.788876
4.600000;3326.788876
4.700000;3326.788876
4.800000;3326.788876
4.900000;3326.788876
5.000000;3326.788876
5.100000;3326.788876
5.200000;3326.788876
5.300000;3326.788876
5.400000;3326.788876
5.500000;3326.788876
5.600000;3326.788876
5.700000;3326.788876
5.800000;3326.788876
5.900000;3326.788876
6.000000;3326.788876
6.100000;3326.788876
6.200000;3326.788876
6.300000;3326.788876
6.400000;3326.788876
6.500000;3326.788876
6.600000;3326.788876
6.700000;3326.788876
6.800000;3326.788876
6.900000;3326.788876
7.000000;3326.788876
7.100000;3326.788876
7.200000;3326.788876
7.300000;3326.788876
7.400000;3326.788876
7.500000;3326.788876
7.600000;3326.788876
7.700000;3326.788876
7.800000;3326.788876
7.900000;3326.788876
8.000000;3326.788876
8.100000;3326.788876
8.200000;3326.788876
8.300000;3326.788876
8.400000;3326.788876
8.500000;3326.788876
8.600000;3326.788876
8.700000;3326.788876
8.800000;3326.788876
8.900000;3326.788876
9.000000;3326.788876
9.100000;3326.788876
9.200000;3326.788876
9.300000;3326.788876
9.400000;3326.788876
9.500000;3326.788876
9.600000;3326.788876
9.700000;3326.788876
9.800000;3326.788876
9.900000;3326.788876
10.000000;3326.788876
